Habitat,Site,Quad,Date,Colony ID,Total area,Discolored area,Pigmented area,Percent discoloration,Genus_species,Months,DHW
FR,FR5,10m,1004,Pocillopora_meandrina_4,49.78,2.71,47.07,5.443953395,Pocillopora_meandrina,7,0
FR,FR5,10m,1004,Pocillopora_meandrina_5,17.98,3.12,14.86,17.35261402,Pocillopora_meandrina,7,0
FR,FR5,15m,1004,Pavona_chiriquiensis_1,213.36,19.46,193.9,9.120734908,Pavona_chiriquiensis,7,0
FR,FR5,15m,1004,Pocillopora_meandrina_1,15.06,0.06,15,0.398406375,Pocillopora_meandrina,7,0
FR,FR5,20m,1004,Gardineroseris_planulata_1,58.21,6.38,51.83,10.9603161,Gardineroseris_planulata,7,0
FR,FR5,20m,1004,Pavona_chiriquiensis_1,73.6,2.73,70.87,3.70923913,Pavona_chiriquiensis,7,0
FR,FR5,20m,1004,Pavona_duerdeni_1,21.24,1.43,19.81,6.732580038,Pavona_duerdeni,7,0
FR,FR5,20m,1004,Pocillopora_meandrina_1,9.94,1.68,8.26,16.90140845,Pocillopora_meandrina,7,0
FR,FR5,20m,1004,Pocillopora_meandrina_2,53.97,0.07,53.9,0.129701686,Pocillopora_meandrina,7,0
FR,FR5,20m,1004,Pocillopora_meandrina_3,16.9,2.46,14.44,14.55621302,Pocillopora_meandrina,7,0
FR,FR5,20m,1004,Pocillopora_meandrina_4,73.51,0,73.51,0,Pocillopora_meandrina,7,0
FR,FR5,20m,1004,Pocillopora_meandrina_7,272.4,0.94,271.46,0.345080764,Pocillopora_meandrina,7,0
FR,FR5,30m,1004,Favites_flexuosa_1,270.04,3.97,266.07,1.47015257,Favites_flexuosa,7,0
FR,FR5,30m,1004,Leptoseris_mycetoseroides_1,202.16,15.47,186.69,7.652354571,Leptoseris_mycetoseroides,7,0
FR,FR5,30m,1004,Montipora_flabellata_1,629.93,131.09,498.84,20.81024876,Montipora_flabellata,7,0
FR,FR5,35m,1004,Pavona_chiriquiensis_1,39.58,0.22,39.36,0.555836281,Pavona_chiriquiensis,7,0
FR,FR5,40m,1004,Favites_abdita_1,21.86,0.01,21.85,0.045745654,Favites_abdita,7,0
FR,FR5,40m,1004,Goniastrea_stelligera_1,41.88,6.75,35.13,16.11747851,Goniastrea_stelligera,7,0
